"Name","Location","Type","Namespace","Source","Reference Count","Offcut Ref Count"
"FUN_00022b70","00022b70","Function","Global","Default","0","0"
"FUN_00022bb8","00022bb8","Function","Global","Default","1","0"
"FUN_00022c9c","00022c9c","Function","Global","Default","0","0"
"FUN_00022cbc","00022cbc","Function","Global","Default","0","0"
"FUN_00022cec","00022cec","Function","Global","Default","0","0"
"FUN_00022d20","00022d20","Function","Global","Default","0","0"
"FUN_00022d68","00022d68","Function","Global","Default","1","0"
"FUN_00022d6c","00022d6c","Function","Global","Default","0","0"
"FUN_00022d98","00022d98","Function","Global","Default","2","0"
"FUN_00022da8","00022da8","Function","Global","Default","0","0"
"FUN_00022ddc","00022ddc","Function","Global","Default","0","0"
"FUN_00022e0c","00022e0c","Function","Global","Default","0","0"
"FUN_00022e30","00022e30","Function","Global","Default","1","0"
"FUN_00022e48","00022e48","Function","Global","Default","0","0"
"FUN_00022e4c","00022e4c","Function","Global","Default","2","0"
"FUN_00022e7c","00022e7c","Function","Global","Default","1","0"
"FUN_00022e88","00022e88","Function","Global","Default","0","0"
"FUN_00022eb8","00022eb8","Function","Global","Default","0","0"
"FUN_00022ee8","00022ee8","Function","Global","Default","0","0"
"FUN_00022f54","00022f54","Function","Global","Default","1","0"
"SsSetSerialVol","00022f7c","Function","Global","Imported","0","0"
"SSSV_OBJ_3C","00022fb8","Instruction Label","Global","Imported","1","0"
"SSSV_OBJ_50","00022fcc","Instruction Label","Global","Imported","1","0"
"SSSV_OBJ_7C","00022ff8","Instruction Label","Global","Imported","1","0"
"SSSV_OBJ_AC","00023028","Instruction Label","Global","Imported","1","0"
"SSSV_OBJ_C0","0002303c","Instruction Label","Global","Imported","1","0"
"SSSV_OBJ_EC","00023068","Instruction Label","Global","Imported","1","0"
"SpuSetCommonAttr","0002308c","Function","Global","User Defined","0","0"
"S_SCA_OBJ_2C","000230b8","Instruction Label","Global","Imported","1","0"
"S_SCA_OBJ_58","000230e4","Function","Global","User Defined","0","0"
"S_SCA_OBJ_60","000230ec","Function","Global","User Defined","0","0"
"S_SCA_OBJ_68","000230f4","Function","Global","User Defined","0","0"
"S_SCA_OBJ_70","000230fc","Function","Global","User Defined","0","0"
"S_SCA_OBJ_78","00023104","Function","Global","User Defined","0","0"
"S_SCA_OBJ_80","0002310c","Function","Global","User Defined","0","0"
"S_SCA_OBJ_88","00023114","Function","Global","User Defined","0","0"
"S_SCA_OBJ_90","0002311c","Function","Global","User Defined","2","0"
"S_SCA_OBJ_98","00023124","Function","Global","User Defined","0","0"
"S_SCA_OBJ_C0","0002314c","Instruction Label","Global","Imported","2","0"
"S_SCA_OBJ_C4","00023150","Instruction Label","Global","Imported","1","0"
"S_SCA_OBJ_D4","00023160","Instruction Label","Global","Imported","1","0"
"S_SCA_OBJ_EC","00023178","Instruction Label","Global","Imported","1","0"
"S_SCA_OBJ_118","000231a4","Function","Global","User Defined","0","0"
"S_SCA_OBJ_120","000231ac","Function","Global","User Defined","0","0"
"S_SCA_OBJ_128","000231b4","Function","Global","User Defined","0","0"
"S_SCA_OBJ_130","000231bc","Function","Global","User Defined","0","0"
"S_SCA_OBJ_138","000231c4","Function","Global","Imported","1","0"
"S_SCA_OBJ_140","000231cc","Function","Global","User Defined","0","0"
"S_SCA_OBJ_148","000231d4","Function","Global","User Defined","0","0"
"S_SCA_OBJ_150","000231dc","Function","Global","User Defined","2","0"
"S_SCA_OBJ_158","000231e4","Function","Global","User Defined","0","0"
"S_SCA_OBJ_180","0002320c","Instruction Label","Global","Imported","2","0"
"S_SCA_OBJ_184","00023210","Instruction Label","Global","Imported","1","0"
"S_SCA_OBJ_194","00023220","Instruction Label","Global","Imported","1","0"
"S_SCA_OBJ_1A4","00023230","Instruction Label","Global","Imported","1","0"
"S_SCA_OBJ_1B8","00023244","Instruction Label","Global","Imported","1","0"
"S_SCA_OBJ_1C8","00023254","Instruction Label","Global","Imported","1","0"
"S_SCA_OBJ_1DC","00023268","Instruction Label","Global","Imported","1","0"
"S_SCA_OBJ_1EC","00023278","Instruction Label","Global","Imported","1","0"
"S_SCA_OBJ_200","0002328c","Instruction Label","Global","Imported","1","0"
"S_SCA_OBJ_210","0002329c","Instruction Label","Global","Imported","1","0"
"S_SCA_OBJ_224","000232b0","Instruction Label","Global","Imported","1","0"
"S_SCA_OBJ_234","000232c0","Instruction Label","Global","Imported","1","0"
"S_SCA_OBJ_25C","000232e8","Instruction Label","Global","Imported","1","0"
"S_SCA_OBJ_274","00023300","Function","Global","User Defined","0","0"
"S_SCA_OBJ_278","00023304","Instruction Label","Global","Imported","1","0"
"S_SCA_OBJ_288","00023314","Instruction Label","Global","Imported","1","0"
"S_SCA_OBJ_2B0","0002333c","Instruction Label","Global","Imported","1","0"
"S_SCA_OBJ_2C8","00023354","Function","Global","User Defined","0","0"
"S_SCA_OBJ_2CC","00023358","Instruction Label","Global","Imported","1","0"
"S_SCA_OBJ_2DC","00023368","Instruction Label","Global","Imported","1","0"
"FUN_00023370","00023370","Function","Global","Default","1","0"
"S_SCA_OBJ_304","00023390","Instruction Label","Global","Imported","1","0"
"S_SCA_OBJ_31C","000233a8","Function","Global","User Defined","0","0"
"S_SCA_OBJ_320","000233ac","Instruction Label","Global","Imported","1","0"
"S_SCA_OBJ_330","000233bc","Instruction Label","Global","Imported","1","0"
"S_SCA_OBJ_358","000233e4","Instruction Label","Global","Imported","1","0"
"S_SCA_OBJ_370","000233fc","Function","Global","User Defined","0","0"
"S_SCA_OBJ_374","00023400","Instruction Label","Global","Imported","1","0"
"_spu_init","0002340c","Function","Global","Imported","0","0"
"SPU_OBJ_88","00023494","Instruction Label","Global","Imported","1","0"
"SPU_OBJ_B0","000234bc","Instruction Label","Global","Imported","1","0"
"SPU_OBJ_D0","000234dc","Instruction Label","Global","Imported","1","0"
"SPU_OBJ_D4","000234e0","Function","Global","User Defined","0","0"
"FUN_000234f0","000234f0","Function","Global","Default","1","0"
"FUN_00023508","00023508","Function","Global","Default","1","0"
"SPU_OBJ_138","00023544","Instruction Label","Global","Imported","1","0"
"FUN_000235b4","000235b4","Function","Global","Default","1","0"
"SPU_OBJ_1B0","000235bc","Instruction Label","Global","Imported","1","0"
"FUN_00023638","00023638","Function","Global","Default","5","0"
"SPU_OBJ_240","0002364c","Instruction Label","Global","Imported","1","0"
"SPU_OBJ_280","0002368c","Function","Global","User Defined","0","0"
"SPU_OBJ_2C8","000236d4","Instruction Label","Global","Imported","1","0"
"SPU_OBJ_2D4","000236e0","Instruction Label","Global","Imported","1","0"
"SPU_OBJ_2E4","000236f0","Instruction Label","Global","Imported","1","0"
"SPU_OBJ_300","0002370c","Instruction Label","Global","Imported","1","0"
"SPU_OBJ_348","00023754","Instruction Label","Global","Imported","1","0"
"SPU_OBJ_370","0002377c","Instruction Label","Global","Imported","1","0"
"SPU_OBJ_390","0002379c","Function","Global","User Defined","1","0"
"SPU_OBJ_3A8","000237b4","Instruction Label","Global","Imported","1","0"
"SPU_OBJ_3DC","000237e8","Instruction Label","Global","Imported","1","0"
"SPU_OBJ_404","00023810","Instruction Label","Global","Imported","1","0"
"SPU_OBJ_424","00023830","Function","Global","User Defined","1","0"
"_spu_FiDMA","0002384c","Function","Global","Imported","0","0"
"SPU_OBJ_45C","00023868","Instruction Label","Global","Imported","1","0"
"SPU_OBJ_490","0002389c","Instruction Label","Global","Imported","1","0"
"FUN_000238b4","000238b4","Function","Global","Default","1","0"
"FUN_000238b8","000238b8","Function","Global","Default","1","0"
"SPU_OBJ_4B0","000238bc","Instruction Label","Global","Imported","2","0"
"FUN_000238d8","000238d8","Function","Global","Default","2","0"
"FUN_000238dc","000238dc","Function","Global","Default","1","0"
"SPU_OBJ_4E0","000238ec","Instruction Label","Global","Imported","1","0"
"SPU_OBJ_4EC","000238f8","Function","Global","User Defined","0","0"
"_spu_Fr_","00023908","Function","Global","Imported","2","0"
"FUN_00023938","00023938","Function","Global","Default","8","0"
"_spu_t","000239b0","Function","Global","User Defined","0","0"
"SPU_OBJ_5EC","000239f8","Instruction Label","Global","Imported","1","0"
"FUN_00023a00","00023a00","Function","Global","Default","1","0"
"SPU_OBJ_604","00023a10","Instruction Label","Global","Imported","1","0"
"SPU_OBJ_630","00023a3c","Instruction Label","Global","Imported","1","0"
"SPU_OBJ_658","00023a64","Instruction Label","Global","Imported","1","0"
"SPU_OBJ_674","00023a80","Instruction Label","Global","Imported","1","0"
"SPU_OBJ_69C","00023aa8","Instruction Label","Global","Imported","1","0"
"SPU_OBJ_6C4","00023ad0","Instruction Label","Global","Imported","1","0"
"SPU_OBJ_6E0","00023aec","Instruction Label","Global","Imported","1","0"
"SPU_OBJ_704","00023b10","Instruction Label","Global","Imported","1","0"
"SPU_OBJ_71C","00023b28","Instruction Label","Global","Imported","1","0"
"SPU_OBJ_73C","00023b48","Instruction Label","Global","Imported","1","0"
"SPU_OBJ_75C","00023b68","Instruction Label","Global","Imported","1","0"
"SPU_OBJ_780","00023b8c","Instruction Label","Global","Imported","1","0"
"SPU_OBJ_78C","00023b98","Function","Global","User Defined","0","0"
"FUN_00023ba0","00023ba0","Function","Global","Default","2","0"
"FUN_00023bbc","00023bbc","Function","Global","Default","3","0"
"SPU_OBJ_800","00023c0c","Instruction Label","Global","Imported","1","0"
"SPU_OBJ_814","00023c20","Function","Global","User Defined","3","0"
"_spu_Fw","00023c30","Function","Global","Imported","0","0"
"FUN_00023c54","00023c54","Function","Global","Default","1","0"
"FUN_00023c64","00023c64","Function","Global","Default","2","0"
"SPU_OBJ_884","00023c90","Instruction Label","Global","Imported","1","0"
"SPU_OBJ_894","00023ca0","Function","Global","User Defined","0","0"
"_spu_Fr","00023cb4","Function","Global","Imported","0","0"
"_spu_FsetRXX","00023d18","Function","Global","User Defined","0","0"
"SPU_OBJ_92C","00023d38","Instruction Label","Global","Imported","1","0"
"SPU_OBJ_948","00023d54","Function","Global","User Defined","0","0"
"_spu_FsetRXXa","00023d5c","Function","Global","User Defined","0","0"
"FUN_00023d88","00023d88","Function","Global","Default","1","0"
"SPU_OBJ_980","00023d8c","Instruction Label","Global","Imported","1","0"
"SPU_OBJ_9A0","00023dac","Instruction Label","Global","Imported","2","0"
"SPU_OBJ_9D0","00023ddc","Instruction Label","Global","Imported","1","0"
"SPU_OBJ_9D8","00023de4","Instruction Label","Global","Imported","1","0"
"SPU_OBJ_9EC","00023df8","Function","Global","User Defined","0","0"
"_spu_FgetRXXa","00023e00","Function","Global","User Defined","0","0"
"SPU_OBJ_A24","00023e30","Instruction Label","Global","Imported","1","0"
"SPU_OBJ_A28","00023e34","Function","Global","User Defined","0","0"
"_spu_FsetPCR","00023e3c","Function","Global","User Defined","0","0"
"SPU_OBJ_A68","00023e74","Instruction Label","Global","Imported","1","0"
"SPU_OBJ_A7C","00023e88","Function","Global","User Defined","0","0"
"SPU_OBJ_A88","00023e94","Function","Global","User Defined","0","0"
"SPU_OBJ_AB0","00023ebc","Function","Global","User Defined","0","0"
"_spu_Fw1ts","00023ee4","Function","Global","Imported","0","0"
"SPU_OBJ_AEC","00023ef8","Instruction Label","Global","Imported","1","0"
"SPU_OBJ_B18","00023f24","Function","Global","User Defined","0","0"
"DeliverEvent","00023f4c","Function","Global","User Defined","0","0"
"FUN_00023fac","00023fac","Function","Global","Default","2","0"
"DSSYS_2_OBJ_0","00023fe4","Instruction Label","Global","Imported","0","0"
"DSSYS_2_OBJ_10","00023ff4","Instruction Label","Global","Imported","1","0"
"DSSYS_2_OBJ_30","00024014","Function","Global","User Defined","0","0"
"DSSYS_2_OBJ_60","00024044","Instruction Label","Global","Imported","1","0"
"DSSYS_2_OBJ_98","0002407c","Instruction Label","Global","Imported","1","0"
"DSSYS_2_OBJ_D4","000240b8","Instruction Label","Global","Imported","1","0"
"DSSYS_2_OBJ_108","000240ec","Instruction Label","Global","Imported","1","0"
"DS_CQ_flush","00024100","Function","Global","User Defined","0","0"
"DSSYS_2_OBJ_138","0002411c","Instruction Label","Global","Imported","1","0"
"DSSYS_2_OBJ_148","0002412c","Instruction Label","Global","Imported","1","0"
"FUN_00024154","00024154","Function","Global","Default","1","0"
"DSSYS_2_OBJ_17C","00024160","Function","Global","Imported","0","0"
"DSSYS_2_OBJ_1D4","000241b8","Instruction Label","Global","Imported","1","0"
"DSSYS_2_OBJ_1F0","000241d4","Instruction Label","Global","Imported","1","0"
"DSSYS_2_OBJ_204","000241e8","Function","Global","Imported","0","0"
"FUN_00024204","00024204","Function","Global","Default","1","0"
"DSSYS_2_OBJ_240","00024224","Instruction Label","Global","Imported","1","0"
"FUN_00024250","00024250","Function","Global","Default","2","0"
"DSSYS_2_OBJ_28C","00024270","Instruction Label","Global","Imported","1","0"
"DSSYS_2_OBJ_2B4","00024298","Instruction Label","Global","Imported","1","0"
"FUN_000242a0","000242a0","Function","Global","Default","2","0"
"DSSYS_2_OBJ_2E4","000242c8","Instruction Label","Global","Imported","1","0"
"DSSYS_2_OBJ_300","000242e4","Function","Global","Imported","2","0"
"DSSYS_2_OBJ_304","000242e8","Instruction Label","Global","Imported","2","0"
"DSSYS_2_OBJ_31C","00024300","Instruction Label","Global","Imported","1","0"
"DSSYS_2_OBJ_334","00024318","Instruction Label","Global","Imported","1","0"
"DSSYS_2_OBJ_358","0002433c","Instruction Label","Global","Imported","1","0"
"DSSYS_2_OBJ_368","0002434c","Instruction Label","Global","Imported","1","0"
"DSSYS_2_OBJ_3A4","00024388","Instruction Label","Global","Imported","1","0"
"DSSYS_2_OBJ_3C4","000243a8","Instruction Label","Global","Imported","1","0"
"DSSYS_2_OBJ_3F4","000243d8","Function","Global","Imported","0","0"
"DSSYS_2_OBJ_454","00024438","Instruction Label","Global","Imported","2","0"
"DSSYS_2_OBJ_464","00024448","Function","Global","Imported","0","0"
"thunk_FUN_00033db0","000244cc","Thunk Function","Global","Default","3","0"
"DSSYS_2_OBJ_4F0","000244d4","Instruction Label","Global","Imported","1","0"
"DSSYS_2_OBJ_50C","000244f0","Instruction Label","Global","Imported","1","0"
"DSSYS_2_OBJ_554","00024538","Instruction Label","Global","Imported","1","0"
"DSSYS_2_OBJ_564","00024548","Instruction Label","Global","Imported","1","0"
"DSSYS_2_OBJ_57C","00024560","Instruction Label","Global","Imported","1","0"
"DSSYS_2_OBJ_5A0","00024584","Instruction Label","Global","Imported","1","0"
"FUN_00024594","00024594","Function","Global","Default","5","0"
"DSSYS_2_OBJ_5BC","000245a0","Function","Global","User Defined","0","0"
"DSSYS_2_OBJ_5C4","000245a8","Instruction Label","Global","Imported","2","0"
"DSSYS_2_OBJ_5CC","000245b0","Function","Global","User Defined","3","0"
"DSSYS_2_OBJ_5E8","000245cc","Instruction Label","Global","Imported","1","0"
"DSSYS_2_OBJ_668","0002464c","Function","Global","Imported","9","0"
"DSSYS_2_OBJ_688","0002466c","Function","Global","Imported","0","0"
"DSSYS_2_OBJ_704","000246e8","Instruction Label","Global","Imported","1","0"
"DsInit","000246f8","Function","Global","Imported","0","0"
"FUN_00024708","00024708","Function","Global","Default","5","0"
"DSSYS_2_OBJ_768","0002474c","Instruction Label","Global","Imported","1","0"
"DSSYS_2_OBJ_7A4","00024788","Instruction Label","Global","Imported","1","0"
"FUN_000247b8","000247b8","Function","Global","Default","3","0"
"DSSYS_2_OBJ_7DC","000247c0","Instruction Label","Global","Imported","1","0"
"FUN_00024804","00024804","Function","Global","Default","1","0"
"DSSYS_2_OBJ_844","00024828","Instruction Label","Global","Imported","1","0"
"DsReset","0002483c","Function","Global","Imported","0","0"
"FUN_00024860","00024860","Function","Global","Default","1","0"
"DSSYS_2_OBJ_8A4","00024888","Instruction Label","Global","Imported","1","0"
"DSSYS_2_OBJ_8E0","000248c4","Instruction Label","Global","Imported","1","0"
"DSSYS_2_OBJ_918","000248fc","Instruction Label","Global","Imported","1","0"
"FUN_00024920","00024920","Function","Global","Default","1","0"
"DsCommand","00024948","Function","Global","Imported","0","0"
"FUN_00024964","00024964","Function","Global","Default","2","0"
"DSSYS_2_OBJ_9FC","000249e0","Instruction Label","Global","Imported","1","0"
"DSSYS_2_OBJ_A30","00024a14","Instruction Label","Global","Imported","1","0"
"DSSYS_2_OBJ_A34","00024a18","Function","Global","User Defined","0","0"
"FUN_00024a58","00024a58","Function","Global","Default","3","0"
"DSSYS_2_OBJ_AB4","00024a98","Instruction Label","Global","Imported","3","0"
"DSSYS_2_OBJ_ABC","00024aa0","Instruction Label","Global","Imported","2","0"
"DSSYS_2_OBJ_AFC","00024ae0","Instruction Label","Global","Imported","1","0"
"FUN_00024ae4","00024ae4","Function","Global","Default","1","0"
"DSSYS_2_OBJ_B2C","00024b10","Instruction Label","Global","Imported","1","0"
"DSSYS_2_OBJ_B30","00024b14","Function","Global","User Defined","0","0"
"FUN_00024b50","00024b50","Function","Global","Default","1","0"
"DSSYS_2_OBJ_BB0","00024b94","Instruction Label","Global","Imported","4","0"
"FUN_00024bb4","00024bb4","Function","Global","Default","1","0"
"DsPacket","00024bbc","Function","Global","Imported","0","0"
"FUN_00024bc8","00024bc8","Function","Global","Default","1","0"
