"Name","Location","Type","Namespace","Source","Reference Count","Offcut Ref Count"
"DSSYS_1_OBJ_CD4","000260a8","Instruction Label","Global","Imported","1","0"
"DSSYS_1_OBJ_D44","00026118","Instruction Label","Global","Imported","2","0"
"DSSYS_1_OBJ_D78","0002614c","Function","Global","User Defined","0","0"
"DSSYS_1_OBJ_D88","0002615c","Instruction Label","Global","Imported","1","0"
"DSSYS_1_OBJ_DA8","0002617c","Instruction Label","Global","Imported","1","0"
"DSSYS_1_OBJ_DCC","000261a0","Function","Global","User Defined","13","0"
"DSSYS_1_OBJ_DDC","000261b0","Function","Global","Imported","0","0"
"DSSYS_1_OBJ_E34","00026208","Instruction Label","Global","Imported","1","0"
"DSSYS_1_OBJ_E38","0002620c","Instruction Label","Global","Imported","1","0"
"DSSYS_1_OBJ_E3C","00026210","Instruction Label","Global","Imported","1","0"
"DSSYS_1_OBJ_EAC","00026280","Instruction Label","Global","Imported","1","0"
"DSSYS_1_OBJ_EB8","0002628c","Function","Global","User Defined","3","0"
"DSSYS_1_OBJ_EC8","0002629c","Function","Global","Imported","0","0"
"DSSYS_1_OBJ_F10","000262e4","Instruction Label","Global","Imported","1","0"
"DSSYS_1_OBJ_F48","0002631c","Instruction Label","Global","Imported","2","0"
"DSSYS_1_OBJ_F5C","00026330","Function","Global","Imported","0","0"
"DSSYS_1_OBJ_FA8","0002637c","Instruction Label","Global","Imported","1","0"
"DSSYS_1_OBJ_FB0","00026384","Function","Global","User Defined","0","0"
"DSSYS_1_OBJ_FFC","000263d0","Instruction Label","Global","Imported","1","0"
"DS_stop","000263e0","Function","Global","Imported","0","0"
"DSSYS_1_OBJ_105C","00026430","Instruction Label","Global","Imported","2","0"
"DSSYS_1_OBJ_1074","00026448","Instruction Label","Global","Imported","2","0"
"DS_restart","00026458","Function","Global","User Defined","0","0"
"DS_system_active","00026468","Function","Global","User Defined","0","0"
"parcpy","00026478","Function","Global","User Defined","0","0"
"DSSYS_1_OBJ_10B4","00026488","Instruction Label","Global","Imported","1","0"
"DSSYS_1_OBJ_10D8","000264ac","Instruction Label","Global","Imported","1","0"
"DSSYS_1_OBJ_10E4","000264b8","Function","Global","User Defined","2","0"
"rescpy","000264c0","Function","Global","User Defined","0","0"
"DSSYS_1_OBJ_10FC","000264d0","Instruction Label","Global","Imported","1","0"
"DSSYS_1_OBJ_1120","000264f4","Instruction Label","Global","Imported","1","0"
"DSSYS_1_OBJ_112C","00026500","Function","Global","User Defined","2","0"
"BIOS_1_OBJ_0","00026514","Function","Global","Imported","0","0"
"BIOS_1_OBJ_54","00026568","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_64","00026578","Function","Global","User Defined","0","0"
"BIOS_1_OBJ_7C","00026590","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_C0","000265d4","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_D4","000265e8","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_E8","000265fc","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_150","00026664","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_194","000266a8","Instruction Label","Global","Imported","2","0"
"BIOS_1_OBJ_1B4","000266c8","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_234","00026748","Instruction Label","Global","Imported","2","0"
"BIOS_1_OBJ_264","00026778","Function","Global","User Defined","0","0"
"BIOS_1_OBJ_290","000267a4","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_2B0","000267c4","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_2FC","00026810","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_314","00026828","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_31C","00026830","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_344","00026858","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_364","00026878","Function","Global","User Defined","0","0"
"BIOS_1_OBJ_370","00026884","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_390","000268a4","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_3A8","000268bc","Instruction Label","Global","Imported","3","0"
"BIOS_1_OBJ_3B0","000268c4","Function","Global","User Defined","0","0"
"BIOS_1_OBJ_3C4","000268d8","Instruction Label","Global","Imported","2","0"
"BIOS_1_OBJ_3D0","000268e4","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_3F4","00026908","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_40C","00026920","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_430","00026944","Function","Global","User Defined","0","0"
"BIOS_1_OBJ_460","00026974","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_478","0002698c","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_490","000269a4","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_4A8","000269bc","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_4B0","000269c4","Function","Global","User Defined","0","0"
"BIOS_1_OBJ_4E0","000269f4","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_4F8","00026a0c","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_510","00026a24","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_528","00026a3c","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_530","00026a44","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_54C","00026a60","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_550","00026a64","Function","Global","User Defined","0","0"
"CD_sync","00026a78","Function","Global","Imported","0","0"
"BIOS_1_OBJ_5E4","00026af8","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_630","00026b44","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_698","00026bac","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_69C","00026bb0","Function","Global","User Defined","0","0"
"BIOS_1_OBJ_6CC","00026be0","Function","Global","User Defined","2","0"
"BIOS_1_OBJ_70C","00026c20","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_710","00026c24","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_744","00026c58","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_754","00026c68","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_770","00026c84","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_78C","00026ca0","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_7A4","00026cb8","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_7AC","00026cc0","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_7B4","00026cc8","Function","Global","User Defined","1","0"
"CD_ready","00026cf8","Function","Global","Imported","0","0"
"BIOS_1_OBJ_864","00026d78","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_8B0","00026dc4","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_918","00026e2c","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_91C","00026e30","Function","Global","User Defined","0","0"
"BIOS_1_OBJ_94C","00026e60","Function","Global","User Defined","2","0"
"BIOS_1_OBJ_98C","00026ea0","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_990","00026ea4","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_9C4","00026ed8","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_9D4","00026ee8","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_A04","00026f18","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_A24","00026f38","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_A54","00026f68","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_A6C","00026f80","Instruction Label","Global","Imported","2","0"
"BIOS_1_OBJ_A74","00026f88","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_A7C","00026f90","Function","Global","User Defined","1","0"
"CD_cw","00026fc0","Function","Global","Imported","0","0"
"BIOS_1_OBJ_B10","00027024","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_B6C","00027080","Instruction Label","Global","Imported","2","0"
"BIOS_1_OBJ_B8C","000270a0","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_BB4","000270c8","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_BC8","000270dc","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_BF4","00027108","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_C24","00027138","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_C4C","00027160","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_CC0","000271d4","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_D0C","00027220","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_D74","00027288","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_D78","0002728c","Function","Global","User Defined","0","0"
"BIOS_1_OBJ_DA8","000272bc","Function","Global","User Defined","2","0"
"BIOS_1_OBJ_DE8","000272fc","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_DEC","00027300","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_E20","00027334","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_E30","00027344","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_E40","00027354","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_E54","00027368","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_E6C","00027380","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_E90","000273a4","Function","Global","User Defined","4","0"
"CD_vol","000273cc","Function","Global","User Defined","0","0"
"CD_flush","00027454","Function","Global","User Defined","0","0"
"BIOS_1_OBJ_F74","00027488","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_FC4","000274d8","Instruction Label","Global","Imported","1","0"
"CD_initvol","00027528","Function","Global","User Defined","0","0"
"BIOS_1_OBJ_1050","00027564","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_1054","00027568","Instruction Label","Global","Imported","1","0"
"CD_initintr","00027618","Function","Global","Imported","0","0"
"CD_init","00027664","Function","Global","Imported","0","0"
"BIOS_1_OBJ_11F4","00027708","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_1244","00027758","Instruction Label","Global","Imported","0","0"
"BIOS_1_OBJ_12C4","000277d8","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_131C","00027830","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_1320","00027834","Function","Global","User Defined","2","0"
"CD_datasync","00027844","Function","Global","Imported","0","0"
"BIOS_1_OBJ_1398","000278ac","Function","Global","Imported","2","0"
"BIOS_1_OBJ_13DC","000278f0","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_1444","00027958","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_1448","0002795c","Function","Global","User Defined","0","0"
"BIOS_1_OBJ_1478","0002798c","Instruction Label","Global","Imported","2","0"
"CD_set_test_parmnum","000279ac","Function","Global","User Defined","0","0"
"BIOS_1_OBJ_14A4","000279b8","Function","Global","Imported","0","0"
"BIOS_1_OBJ_14D8","000279ec","Function","Global","User Defined","2","0"
"BIOS_1_OBJ_1518","00027a2c","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_151C","00027a30","Instruction Label","Global","Imported","1","0"
"BIOS_1_OBJ_1550","00027a64","Instruction Label","Global","Imported","1","0"
"DsRead","00027a94","Function","Global","Imported","0","0"
"DSREAD_OBJ_50","00027ae4","Instruction Label","Global","Imported","1","0"
"DSREAD_OBJ_58","00027aec","Instruction Label","Global","Imported","1","0"
"DSREAD_OBJ_8C","00027b20","Instruction Label","Global","Imported","1","0"
